고객ID,고객유형,생년,생월,거주지,시,구군,남여구분
25738456, 사업자,,,경기도,경기도, 성남시 분당구,여자
25738402, 사업자,1970.0,5.0,경기도,경기도, 성남시 분당구,여자
25714005, 사업자,,,서울특별시,서울특별시, 성동구,여자
25738425, 사업자,,,경상도,대구광역시, 수성구,여자
25738458, 사업자,,,경기도,경기도, 수원시 영통구,여자
25738765, 사업자,1967.0,6.0,경기도,경기도, 수원시 장안구,여자
25822047, 사업자,,,전라도,전라도, 순천시,여자
25854612, 사업자,1981.0,1.0,경기도,경기도, 시흥시,여자
25739514, 사업자,1976.0,11.0,경기도,경기도, 안산시 단원구,여자
25738404, 사업자,1970.0,9.0,경기도,경기도, 안성시,여자
25738455, 사업자,1971.0,4.0,경기도,경기도, 안양시 동안구,여자
25867540, 사업자,,,서울특별시,서울특별시, 양천구,여자
25738384, 사업자,1964.0,11.0,서울특별시,서울특별시, 양천구,여자
25738386, 사업자,,,서울특별시,서울특별시, 영등포구,여자
25795830, 사업자,1967.0,12.0,서울특별시,서울특별시, 용산구,여자
25738466, 사업자,1979.0,1.0,경기도,경기도, 용인시 수지구,여자
25739022, 사업자,1962.0,12.0,서울특별시,서울특별시, 은평구,여자
25739746, 사업자,,,전라도,전라도, 장수군,여자
25738485, 사업자,1976.0,10.0,전라도,전라도, 전주시 덕진구,여자
25709866, 사업자,,,서울특별시,서울특별시, 종로구,여자
25786707, 사업자,1945.0,10.0,서울특별시,서울특별시, 중구,여자
25738504, 사업자,1953.0,11.0,경상도,경상도, 진주시,여자
25738423, 사업자,,,충청도,충청도, 청주시 서원구,여자
25733743, 사업자,,,강원도,강원도, 춘천시,여자
25738445, 사업자,1970.0,6.0,경상도,부산광역시, 해운대구,여자
25855405, 사업자,1965.0,5.0,서울특별시,서울특별시, 강남구,여자
25733943, 사업자,1956.0,11.0,서울특별시,서울특별시, 강남구,여자
25738392, 사업자,1977.0,5.0,강원도,강원도, 강릉시,여자
25703285, 사업자,,,경상도,경상도, 거제시,여자
25737966, 사업자,,,경기도,경기도, 고양시 일산동구,여자
25738145, 사업자,1939.0,1.0,전라도,전라도, 군산시,여자
25738021, 사업자,1960.0,1.0,경상도,부산광역시, 기장군,여자
25738066, 사업자,1975.0,1.0,경기도,경기도, 김포시,여자
25733765, 사업자,,,경기도,인천광역시, 남구,여자
25853236, 사업자,1957.0,9.0,경상도,울산광역시, 남구,여자
25854867, 사업자,,,경기도,인천광역시, 남동구,여자
25737986, 사업자,,,경기도,경기도, 남양주시,여자
25738105, 사업자,1976.0,7.0,서울특별시,서울특별시, 노원구,여자
25738004, 사업자,,,경상도,대구광역시, 달서구,여자
25732302, 사업자,,,충청도,대전광역시, 대덕구,여자
25738146, 사업자,,,경상도,부산광역시, 동구,여자
25800289, 사업자,,,경상도,울산광역시, 동구,여자
25738246, 사업자,1976.0,9.0,서울특별시,서울특별시, 동대문구,여자
25738166, 사업자,,,경기도,경기도, 동두천시,여자
25730944, 사업자,1965.0,11.0,경상도,부산광역시, 부산진구,남자
25732730, 사업자,1974.0,9.0,경기도,경기도, 부천시 원미구,여자
25738286, 사업자,,,전라도,광주광역시, 북구,여자
25750380, 사업자,,,경기도,인천광역시, 서구,여자
25867211, 사업자,,,서울특별시,서울특별시, 서대문구,여자
25739834, 사업자,,,서울특별시,서울특별시, 성북구,여자
25738002, 사업자,1980.0,2.0,서울특별시,서울특별시, 송파구,여자
25738226, 사업자,,,서울특별시,서울특별시, 송파구,여자
25738144, 사업자,1979.0,10.0,경상도,대구광역시, 수성구,여자
25689682, 사업자,,,경기도,경기도, 수원시 팔달구,여자
25738179, 사업자,1978.0,12.0,경기도,경기도, 시흥시,여자
25697862, 사업자,1989.0,10.0,서울특별시,서울특별시, 양천구,여자
25738412, 사업자,1979.0,2.0,경기도,인천광역시, 연수구,여자
25798204, 사업자,,,경기도,경기도, 연천군,여자
25862286, 사업자,,,서울특별시,서울특별시, 용산구,여자
25738394, 사업자,1958.0,11.0,경기도,경기도, 용인시 기흥구,여자
25737985, 사업자,1990.0,9.0,충청도,대전광역시, 유성구,여자
25737963, 사업자,,,전라도,전라도, 전주시 덕진구,여자
25738545, 사업자,1970.0,11.0,제주도,제주도, 제주시,여자
25737961, 사업자,1976.0,3.0,경상도,울산광역시, 중구,여자
25738356, 사업자,1977.0,11.0,서울특별시,서울특별시, 중랑구,여자
66167264, 사업자,1973.0,8.0,경상도,경상도, 창녕군,여자
25738046, 사업자,1964.0,12.0,경상도,경상도, 창원시 마산합포구,여자
25738185, 사업자,1978.0,8.0,경상도,경상도, 창원시 마산회원구,여자
25868403, 사업자,1980.0,9.0,경상도,경상도, 창원시 의창구,여자
25739838, 사업자,1960.0,5.0,충청도,충청도, 천안시 서북구,여자
25738263, 사업자,1968.0,4.0,충청도,충청도, 천안시 서북구,여자
25731875, 사업자,,,강원도,강원도, 춘천시,여자
25738665, 사업자,,,충청도,충청도, 태안군,여자
25872979, 사업자,,,경상도,경상도, 포항시 남구,여자
25734088, 사업자,,,서울특별시,서울특별시, 강남구,여자
25737545, 사업자,,,서울특별시,서울특별시, 강남구,여자
25737585, 사업자,,,서울특별시,서울특별시, 강남구,여자
25759402, 사업자,1974.0,10.0,서울특별시,서울특별시, 강남구,여자
25737846, 사업자,1972.0,10.0,서울특별시,서울특별시, 강남구,여자
25874491, 사업자,1959.0,11.0,서울특별시,서울특별시, 강동구,여자
25740006, 사업자,,,경상도,부산광역시, 강서구,여자
25737803, 사업자,1981.0,12.0,경기도,인천광역시, 계양구,여자
25738003, 사업자,1963.0,10.0,경기도,경기도, 광명시,여자
25737863, 사업자,1964.0,6.0,전라도,광주광역시, 광산구,여자
25733348, 사업자,1981.0,9.0,서울특별시,서울특별시, 구로구,여자
25732361, 사업자,1977.0,5.0,경상도,경상도, 구미시,여자
25691230, 사업자,,,경기도,경기도, 군포시,여자
25737861, 사업자,1967.0,5.0,경상도,경상도, 김해시,여자
25737965, 사업자,,,경기도,인천광역시, 남동구,여자
25734042, 사업자,1972.0,2.0,경기도,인천광역시, 남동구,여자
25862076, 사업자,1945.0,6.0,서울특별시,서울특별시, 동작구,여자
25737804, 사업자,1950.0,10.0,서울특별시,서울특별시, 마포구,여자
25875144, 사업자,1964.0,11.0,서울특별시,서울특별시, 서초구,여자
25810489, 사업자,1970.0,5.0,경기도,경기도, 성남시 분당구,여자
25731824, 사업자,,,서울특별시,서울특별시, 성북구,여자
25830017, 사업자,1989.0,3.0,경상도,부산광역시, 수영구,여자
25766544, 사업자,1969.0,6.0,경기도,경기도, 수원시 영통구,여자
25737825, 사업자,1975.0,1.0,경기도,경기도, 수원시 영통구,여자
25737745, 사업자,1973.0,12.0,경기도,경기도, 수원시 팔달구,여자
25737584, 사업자,1968.0,7.0,경기도,경기도, 시흥시,여자
25737864, 사업자,,,경기도,경기도, 시흥시,여자
25737926, 사업자,,,경기도,경기도, 안산시 단원구,여자
25737845, 사업자,1973.0,5.0,경기도,경기도, 안성시,여자
25738424, 사업자,1953.0,12.0,서울특별시,서울특별시, 양천구,여자
25768988, 사업자,,,서울특별시,서울특별시, 양천구,여자
25737665, 사업자,1975.0,2.0,전라도,전라도, 익산시,여자
25870973, 사업자,1975.0,5.0,경상도,경상도, 진주시,여자
25737802, 사업자,1993.0,1.0,경상도,경상도, 창원시 성산구,여자
25815961, 사업자,1978.0,1.0,충청도,충청도, 천안시 동남구,여자
25848159, 사업자,,,경상도,경상도, 칠곡군,여자
25737625, 사업자,1972.0,10.0,경기도,경기도, 파주시,여자
25737805, 사업자,1954.0,6.0,경기도,경기도, 평택시,여자
25739500, 사업자,1984.0,12.0,경기도,경기도, 평택시,여자
25738001, 사업자,1975.0,3.0,경기도,경기도, 포천시,여자
25737862, 사업자,1964.0,7.0,경상도,부산광역시, 해운대구,여자
25738382, 사업자,1940.0,10.0,경기도,경기도, 가평군,여자
25737480, 사업자,,,서울특별시,서울특별시, 강동구,여자
25737482, 사업자,1988.0,8.0,강원도,강원도, 강릉시,여자
25738518, 사업자,1984.0,12.0,서울특별시,서울특별시, 강북구,여자
25737542, 사업자,1964.0,1.0,경상도,부산광역시, 강서구,여자
25737959, 사업자,1964.0,1.0,경상도,경상도, 거제시,여자
25737866, 사업자,,,경상도,경상도, 거제시,여자
25854665, 사업자,,,전라도,광주광역시, 광산구,여자
25737452, 사업자,1971.0,11.0,경기도,경기도, 광주시,여자
25737646, 사업자,1976.0,1.0,서울특별시,서울특별시, 구로구,여자
25810252, 사업자,,,경상도,경상도, 구미시,여자
25737422, 사업자,1969.0,4.0,경기도,경기도, 남양주시,여자
25737451, 사업자,,,경기도,경기도, 남양주시,여자
25747630, 사업자,1990.0,9.0,서울특별시,서울특별시, 도봉구,여자
25854177, 사업자,,,서울특별시,서울특별시, 도봉구,여자
25730222, 사업자,,,서울특별시,서울특별시, 동대문구,여자
25785586, 사업자,1973.0,9.0,서울특별시,서울특별시, 동작구,여자
25737444, 사업자,1971.0,7.0,경상도,부산광역시, 부산진구,여자
25730580, 사업자,1968.0,2.0,경상도,부산광역시, 북구,남자
25737460, 사업자,,,경상도,울산광역시, 북구,여자
25737473, 사업자,,,서울특별시,서울특별시, 서초구,여자
25868093, 사업자,1981.0,2.0,경기도,경기도, 성남시 분당구,여자
25737459, 사업자,1977.0,10.0,경기도,경기도, 성남시 수정구,여자
25738397, 사업자,,,충청도,세종자치시, 세종자치시,여자
25737454, 사업자,1968.0,4.0,서울특별시,서울특별시, 송파구,여자
25737400, 사업자,1982.0,8.0,경기도,경기도, 수원시 팔달구,여자
25737424, 사업자,1957.0,2.0,전라도,전라도, 순천시,여자
25737469, 사업자,,,전라도,전라도, 순천시,여자
25737446, 사업자,,,전라도,전라도, 순천시,여자
25737456, 사업자,1969.0,11.0,경기도,경기도, 시흥시,여자
25737458, 사업자,1960.0,3.0,서울특별시,서울특별시, 양천구,여자
25705986, 사업자,,,경기도,경기도, 오산시,여자
25860611, 사업자,1962.0,6.0,서울특별시,서울특별시, 용산구,여자
25696343, 사업자,1939.0,11.0,서울특별시,서울특별시, 용산구,남자
25737586, 사업자,,,경기도,경기도, 용인시 기흥구,여자
25840697, 사업자,1969.0,12.0,경기도,경기도, 용인시 기흥구,여자
25839036, 사업자,,,경기도,경기도, 용인시 기흥구,여자
25730191, 사업자,,,경기도,경기도, 용인시 처인구,여자
25739383, 사업자,1983.0,12.0,경상도,울산광역시, 울주군,여자
25733422, 사업자,1957.0,3.0,서울특별시,서울특별시, 은평구,여자
25721793, 사업자,,,경기도,경기도, 이천시,여자
25851873, 사업자,1951.0,12.0,전라도,전라도, 익산시,여자
25730946, 사업자,1977.0,7.0,제주도,제주도, 제주시,남자
25816912, 사업자,,,서울특별시,서울특별시, 중구,여자
25810850, 사업자,1959.0,9.0,서울특별시,서울특별시, 중구,여자
25737486, 사업자,,,서울특별시,서울특별시, 중구,여자
25739018, 사업자,1980.0,2.0,경상도,경상도, 창원시 마산회원구,여자
25721855, 사업자,,,충청도,충청도, 청원군,여자
25737566, 사업자,,,충청도,충청도, 청주시 상당구,여자
25733840, 사업자,1961.0,8.0,강원도,강원도, 춘천시,여자
25854652, 사업자,1963.0,1.0,경기도,경기도, 파주시,여자
25737425, 사업자,1973.0,2.0,경기도,경기도, 평택시,여자
25873990, 사업자,1974.0,3.0,서울특별시,서울특별시, 강남구,여자
25874131, 사업자,1970.0,2.0,경기도,경기도, 고양시 일산서구,여자
25854634, 사업자,,,전라도,전라도, 곡성군,여자
25874873, 사업자,,,전라도,광주광역시, 광산구,여자
25737410, 사업자,,,경상도,부산광역시, 기장군,여자
25807202, 사업자,,,경기도,경기도, 김포시,여자
25793486, 사업자,1977.0,6.0,경상도,부산광역시, 남구,여자
25737442, 사업자,1970.0,11.0,경상도,울산광역시, 남구,여자
25737402, 사업자,1955.0,3.0,경기도,인천광역시, 남동구,여자
25737253, 사업자,1975.0,12.0,경기도,경기도, 남양주시,여자
25737271, 사업자,,,충청도,대전광역시, 대덕구,여자
25737259, 사업자,,,경상도,부산광역시, 부산진구,여자
25711359, 사업자,,,경기도,인천광역시, 부평구,여자
25737461, 사업자,,,전라도,광주광역시, 북구,여자
25737324, 사업자,,,경기도,인천광역시, 서구,여자
25771796, 사업자,,,서울특별시,서울특별시, 성북구,여자
25734043, 사업자,1967.0,11.0,서울특별시,서울특별시, 송파구,여자
25732898, 사업자,,,경기도,경기도, 수원시 팔달구,여자
25737346, 사업자,1971.0,11.0,경기도,경기도, 안산시 상록구,여자
25737418, 사업자,1975.0,5.0,경기도,경기도, 양주시,여자
25737416, 사업자,1972.0,7.0,경기도,경기도, 양주시,여자
25845627, 사업자,,,경기도,경기도, 오산시,여자
25721045, 사업자,,,경기도,경기도, 용인시 기흥구,여자
25737260, 사업자,1984.0,10.0,강원도,강원도, 원주시,여자
25747256, 사업자,1973.0,9.0,충청도,대전광역시, 유성구,여자
25734041, 사업자,1975.0,3.0,경상도,경상도, 창원시 마산합포구,여자
25774717, 사업자,,,경상도,경상도, 창원시 마산회원구,여자
25697932, 사업자,,,충청도,충청도, 청원군,여자
25737257, 사업자,1967.0,8.0,경기도,경기도, 평택시,여자
25718362, 사업자,,,경상도,부산광역시, 해운대구,여자
25854591, 사업자,1971.0,12.0,서울특별시,서울특별시, 강남구,여자
25854597, 사업자,,,서울특별시,서울특별시, 금천구,여자
25808623, 사업자,,,경기도,인천광역시, 부평구,여자
25854600, 사업자,1956.0,8.0,경기도,경기도, 안산시 상록구,여자
25828431, 사업자,,,충청도,대전광역시, 유성구,여자
25854672, 사업자,1965.0,11.0,서울특별시,서울특별시, 강남구,여자
25737457, 사업자,1959.0,6.0,서울특별시,서울특별시, 강남구,여자
25766987, 사업자,1955.0,3.0,서울특별시,서울특별시, 강남구,여자
25737256, 사업자,1965.0,1.0,경상도,부산광역시, 강서구,여자
25738178, 사업자,,,경기도,경기도, 광주시,여자
25738626, 사업자,1979.0,1.0,서울특별시,서울특별시, 구로구,여자
25737261, 사업자,1960.0,3.0,경기도,경기도, 군포시,여자
25732566, 사업자,1980.0,10.0,경상도,경상도, 김해시,여자
25730561, 사업자,,,서울특별시,서울특별시, 노원구,여자
25737275, 사업자,,,경상도,부산광역시, 동구,여자
25737286, 사업자,1957.0,7.0,경상도,부산광역시, 동래구,여자
25739563, 사업자,1955.0,10.0,서울특별시,서울특별시, 마포구,여자
25704137, 사업자,,,경상도,경상도, 밀양시,여자
25701897, 사업자,1978.0,3.0,경기도,경기도, 부천시 소사구,여자
25737246, 사업자,1979.0,5.0,전라도,광주광역시, 북구,여자
25737284, 사업자,,,경상도,울산광역시, 북구,여자
25737265, 사업자,1978.0,9.0,경상도,부산광역시, 사상구,여자
25737470, 사업자,1981.0,10.0,경상도,부산광역시, 사하구,여자
25737248, 사업자,1972.0,1.0,경기도,인천광역시, 서구,여자
25737263, 사업자,1964.0,10.0,경기도,인천광역시, 서구,여자
25737411, 사업자,1976.0,8.0,경기도,인천광역시, 서구,여자
25737238, 사업자,1973.0,7.0,서울특별시,서울특별시, 서대문구,여자
25737245, 사업자,1979.0,6.0,충청도,세종자치시, 세종자치시,여자
25737242, 사업자,1978.0,1.0,경기도,경기도, 수원시 권선구,여자
25737282, 사업자,1965.0,5.0,경기도,경기도, 시흥시,여자
25737249, 사업자,1972.0,6.0,경기도,경기도, 안산시 상록구,여자
25872351, 사업자,1977.0,2.0,경기도,경기도, 양평군,여자
25737266, 사업자,1975.0,6.0,강원도,강원도, 원주시,여자
25844443, 사업자,,,서울특별시,서울특별시, 중구,여자
25737466, 사업자,,,경기도,인천광역시, 중구,여자
25737441, 사업자,1961.0,5.0,경기도,인천광역시, 중구,여자
25754468, 사업자,,,충청도,충청도, 진천군,여자
25730310, 사업자,1965.0,2.0,충청도,충청도, 천안시 서북구,여자
25688161, 사업자,,,충청도,충청도, 천안시 서북구,여자
25739226, 사업자,1956.0,3.0,강원도,강원도, 춘천시,여자
25737264, 사업자,,,경기도,경기도, 파주시,여자
25740002, 사업자,1965.0,3.0,경기도,경기도, 화성시,여자
25737023, 사업자,,,서울특별시,서울특별시, 강남구,여자
25696418, 사업자,,,서울특별시,서울특별시, 강동구,여자
25737280, 사업자,,,서울특별시,서울특별시, 강북구,여자
25737413, 사업자,1981.0,7.0,서울특별시,서울특별시, 강서구,여자
25737102, 사업자,,,경기도,경기도, 고양시 일산동구,여자
25736886, 사업자,,,서울특별시,서울특별시, 관악구,여자
25736866, 사업자,1982.0,11.0,경기도,경기도, 군포시,여자
25736826, 사업자,1972.0,11.0,경기도,경기도, 군포시,여자
25806270, 사업자,,,경상도,부산광역시, 기장군,여자
25738388, 사업자,1979.0,1.0,경기도,인천광역시, 남구,여자
25854554, 사업자,,,경기도,인천광역시, 남동구,여자
25737044, 사업자,1978.0,6.0,경상도,대구광역시, 달서구,여자
25737146, 사업자,,,충청도,충청도, 당진군,여자
25854679, 사업자,,,충청도,대전광역시, 대덕구,여자
25736823, 사업자,,,경상도,대구광역시, 동구,여자
25828433, 사업자,,,경상도,부산광역시, 부산진구,여자
25712944, 사업자,,,경기도,경기도, 부천시 오정구,여자
25712954, 사업자,,,경기도,경기도, 부천시 오정구,여자
25736784, 사업자,,,경기도,경기도, 부천시 오정구,여자
25737026, 사업자,1969.0,1.0,경기도,인천광역시, 부평구,여자
25736766, 사업자,1981.0,12.0,경기도,인천광역시, 부평구,여자
25866356, 사업자,,,서울특별시,서울특별시, 서대문구,여자
25854377, 사업자,,,경기도,경기도, 성남시 분당구,여자
25724801, 사업자,,,충청도,세종자치시,세종자치시,여자
25762604, 사업자,1981.0,7.0,경상도,대구광역시, 수성구,여자
25854550, 사업자,1966.0,5.0,경상도,부산광역시, 수영구,여자
25736963, 사업자,1972.0,8.0,경기도,경기도, 수원시 권선구,여자
25737066, 사업자,,,경기도,경기도, 수원시 영통구,여자
25736764, 사업자,1965.0,3.0,경기도,경기도, 수원시 장안구,여자
25737366, 사업자,,,경기도,경기도, 수원시 팔달구,여자
25737166, 사업자,1951.0,6.0,경기도,경기도, 시흥시,여자
25737254, 사업자,1971.0,3.0,경기도,경기도, 시흥시,여자
25737206, 사업자,1970.0,3.0,충청도,충청도, 아산시,여자
25729959, 사업자,,,경기도,경기도, 안산시 상록구,여자
25739362, 사업자,,,경기도,경기도, 안양시 동안구,여자
25737423, 사업자,1966.0,2.0,경기도,경기도, 양주시,여자
25736865, 사업자,1977.0,6.0,경기도,경기도, 오산시,여자
25737237, 사업자,,,서울특별시,서울특별시, 용산구,여자
25737165, 사업자,1984.0,9.0,경기도,경기도, 용인시 기흥구,여자
25701520, 사업자,,,경기도,경기도, 용인시 처인구,여자
25730527, 사업자,1946.0,2.0,경기도,경기도, 용인시 처인구,남자
25701272, 사업자,,,경기도,경기도, 의정부시,여자
25708015, 사업자,,,전라도,전라도, 전주시 완산구,여자
25813526, 사업자,,,서울특별시,서울특별시, 종로구,여자
25737025, 사업자,1980.0,2.0,경상도,경상도, 진주시,여자
25733721, 사업자,1980.0,10.0,경상도,경상도, 진주시,여자
25736966, 사업자,1958.0,10.0,충청도,충청도, 천안시 서북구,여자
25737018, 사업자,,,충청도,충청도, 천안시 서북구,여자
25737042, 사업자,1975.0,8.0,충청도,충청도, 천안시 서북구,여자
25836157, 사업자,,,충청도,충청도, 청주시 상당구,여자
25736806, 사업자,,,충청도,충청도, 충주시,여자
25737099, 사업자,1975.0,2.0,경기도,경기도, 파주시,여자
25737267, 사업자,1986.0,8.0,경기도,경기도, 평택시,여자
25736961, 사업자,1991.0,10.0,경기도,경기도, 평택시,여자
25736945, 사업자,1958.0,7.0,경기도,경기도, 평택시,여자
25737186, 사업자,1965.0,2.0,경기도,경기도, 평택시,여자
25696275, 사업자,1980.0,4.0,경상도,경상도, 포항시 북구,여자
25854606, 사업자,,,경기도,경기도, 화성시,여자
25736546, 사업자,1962.0,7.0,서울특별시,서울특별시, 강남구,여자
25743692, 사업자,1984.0,10.0,서울특별시,서울특별시, 강남구,여자
25737103, 사업자,,,서울특별시,서울특별시, 강동구,여자
25718984, 사업자,1972.0,3.0,서울특별시,서울특별시, 강북구,여자
25864017, 사업자,,,경상도,경상도, 경주시,여자
25736765, 사업자,1978.0,4.0,경상도,경상도, 경주시,여자
25736544, 사업자,1965.0,5.0,경기도,인천광역시, 계양구,여자
25737826, 사업자,,,경상도,경상도, 고령군,여자
25736346, 사업자,1972.0,3.0,경기도,경기도, 고양시 일산서구,여자
25859878, 사업자,1978.0,10.0,서울특별시,서울특별시, 광진구,여자
25736526, 사업자,1971.0,10.0,경상도,경상도, 구미시,여자
25835375, 사업자,,,경상도,경상도, 구미시,여자
25780187, 사업자,1979.0,7.0,경상도,경상도, 김해시,여자
25736384, 사업자,,,경기도,인천광역시, 남동구,여자
25736286, 사업자,,,경기도,경기도, 남양주시,여자
25854533, 사업자,,,서울특별시,서울특별시, 동대문구,여자
25738363, 사업자,1977.0,2.0,서울특별시,서울특별시, 동대문구,여자
25766421, 사업자,1973.0,2.0,서울특별시,서울특별시, 동작구,여자
25736486, 사업자,1962.0,7.0,서울특별시,서울특별시, 마포구,여자
25736684, 사업자,1979.0,4.0,경상도,부산광역시, 사상구,여자
25736561, 사업자,1974.0,8.0,경기도,인천광역시, 서구,여자
25736846, 사업자,1982.0,9.0,전라도,광주광역시, 서구,여자
25736606, 사업자,,,충청도,충청도, 서천군,여자
25866256, 사업자,,,서울특별시,서울특별시, 서초구,여자
25738465, 사업자,1986.0,11.0,경기도,경기도, 수원시 권선구,여자
25736626, 사업자,1958.0,3.0,충청도,충청도, 아산시,여자
25736326, 사업자,,,경상도,경상도, 양산시,여자
25736225, 사업자,1962.0,11.0,서울특별시,서울특별시, 용산구,여자
25816453, 사업자,1969.0,9.0,경기도,경기도, 용인시 기흥구,여자
25779093, 사업자,1971.0,6.0,경기도,경기도, 용인시 수지구,여자
25842464, 사업자,,,경상도,울산광역시, 울주군,여자
25731921, 사업자,1988.0,5.0,서울특별시,서울특별시, 은평구,여자
25700395, 사업자,1964.0,7.0,경기도,경기도, 의정부시,남자
25867847, 사업자,1980.0,12.0,전라도,전라도, 전주시 덕진구,여자
25736685, 사업자,1962.0,2.0,전라도,전라도, 전주시 완산구,여자
25738519, 사업자,,,서울특별시,서울특별시, 종로구,여자
25844386, 사업자,1969.0,10.0,경상도,울산광역시, 중구,여자
25848147, 사업자,1971.0,5.0,경상도,경상도, 진주시,여자
25736524, 사업자,1983.0,8.0,경상도,경상도, 창원시 성산구,여자
25736704, 사업자,,,경상도,경상도, 창원시 의창구,여자
66777811, 사업자,1975.0,1.0,경상도,경상도, 청도군,여자
25736824, 사업자,,,경기도,경기도, 평택시,여자
25737101, 사업자,1955.0,5.0,경기도,경기도, 평택시,여자
25705721, 사업자,,,경기도,경기도, 평택시,여자
25736306, 사업자,,,경기도,경기도, 포천시,여자
25736839, 사업자,1969.0,2.0,경기도,경기도, 화성시,여자
25736545, 사업자,1972.0,6.0,경기도,경기도, 화성시,여자
25736582, 사업자,,,경기도,경기도, 화성시,여자
25697347, 사업자,,,서울특별시,서울특별시, 강남구,여자
25736844, 사업자,,,서울특별시,서울특별시, 강남구,여자
25738398, 사업자,,,서울특별시,서울특별시, 강남구,여자
25736246, 사업자,1990.0,12.0,서울특별시,서울특별시, 강동구,여자
25736060, 사업자,1955.0,2.0,서울특별시,서울특별시, 강서구,여자
25863646, 사업자,1968.0,2.0,경기도,경기도, 고양시 덕양구,여자
25823376, 사업자,1973.0,1.0,경기도,경기도, 고양시 일산동구,여자
25735766, 사업자,,,서울특별시,서울특별시, 구로구,여자
25808417, 사업자,,,서울특별시,서울특별시, 구로구,여자
25736061, 사업자,1977.0,9.0,서울특별시,서울특별시, 구로구,여자
25733155, 사업자,,,경상도,경상도, 김해시,여자
25735826, 사업자,1975.0,11.0,서울특별시,서울특별시, 동작구,여자
25735946, 사업자,,,경상도,부산광역시, 부산진구,여자
25868208, 사업자,,,경기도,경기도, 부천시 원미구,여자
25735844, 사업자,1974.0,6.0,경기도,경기도, 부천시 원미구,여자
25736085, 사업자,,,전라도,광주광역시, 북구,여자
25721085, 사업자,1990.0,2.0,전라도,광주광역시, 북구,여자
25736804, 사업자,,,서울특별시,서울특별시, 서초구,여자
25736726, 사업자,,,서울특별시,서울특별시, 성동구,여자
25736385, 사업자,1971.0,7.0,경기도,경기도, 수원시 권선구,여자
25735926, 사업자,,,경기도,경기도, 안산시 단원구,여자
25735945, 사업자,,,경기도,인천광역시, 연수구,여자
25736226, 사업자,1974.0,1.0,경기도,인천광역시, 연수구,여자
25735746, 사업자,1972.0,11.0,서울특별시,서울특별시, 영등포구,남자
25747468, 사업자,,,서울특별시,서울특별시, 영등포구,여자
25737455, 사업자,1980.0,11.0,전라도,전라도, 전주시 완산구,여자
25722306, 사업자,,,경상도,대구광역시, 중구,여자
25735704, 사업자,1971.0,5.0,서울특별시,서울특별시, 중랑구,여자
25735984, 사업자,1971.0,9.0,경기도,경기도, 화성시,여자
25736485, 사업자,1980.0,11.0,경기도,경기도, 화성시,여자
25736645, 사업자,,,서울특별시,서울특별시, 강남구,여자
25735185, 사업자,,,서울특별시,서울특별시, 강남구,여자
25716965, 사업자,,,경상도,경상도, 거제시,여자
25735266, 사업자,1980.0,8.0,경기도,경기도, 고양시 덕양구,여자
25735446, 사업자,,,서울특별시,서울특별시, 구로구,여자
25735246, 사업자,1975.0,2.0,경상도,부산광역시, 금정구,여자
25735905, 사업자,,,전라도,전라도, 김제시,여자
25736646, 사업자,,,경기도,경기도, 김포시,여자
25874287, 사업자,1966.0,12.0,경상도,경상도, 김해시,여자
25736405, 사업자,1960.0,2.0,경기도,인천광역시, 남구,여자
25736424, 사업자,1976.0,2.0,경기도,인천광역시, 남구,여자
25841393, 사업자,,,경상도,부산광역시, 남구,여자
25735866, 사업자,1971.0,11.0,경상도,대구광역시, 달서구,여자
25735703, 사업자,1962.0,10.0,경상도,대구광역시, 달성군,여자
25747775, 사업자,,,서울특별시,서울특별시, 동대문구,여자
25709656, 사업자,,,서울특별시,서울특별시, 동대문구,여자
25854534, 사업자,1977.0,3.0,경상도,부산광역시, 동래구,여자
25735386, 사업자,1971.0,4.0,전라도,전라도, 목포시,여자
25869329, 사업자,,,전라도,전라도, 무안군,여자
25854196, 사업자,,,경기도,경기도, 부천시 오정구,여자
25733746, 사업자,1971.0,12.0,경기도,경기도, 부천시 원미구,여자
25732601, 사업자,,,전라도,광주광역시, 북구,여자
25735366, 사업자,1961.0,7.0,경상도,부산광역시, 사상구,여자
25735324, 사업자,1984.0,5.0,서울특별시,서울특별시, 서초구,여자
25740417, 사업자,,,서울특별시,서울특별시, 서초구,여자
25787588, 사업자,1948.0,11.0,경기도,경기도, 성남시 중원구,여자
25734365, 사업자,1973.0,12.0,경기도,경기도, 수원시 권선구,여자
25735326, 사업자,,,경기도,경기도, 수원시 영통구,여자
25735846, 사업자,1970.0,10.0,경상도,부산광역시, 연제구,여자
25735585, 사업자,1972.0,8.0,경기도,경기도, 용인시 기흥구,여자
25735365, 사업자,1977.0,12.0,경기도,경기도, 용인시 기흥구,여자
25737235, 사업자,,,충청도,충청도, 음성군,여자
25735343, 사업자,1983.0,2.0,전라도,전라도, 임실군,여자
25852567, 사업자,,,경상도,경상도, 창녕군,여자
25735645, 사업자,,,경상도,경상도, 창원시 마산합포구,여자
25735506, 사업자,1969.0,9.0,경상도,경상도, 창원시 의창구,여자
25735845, 사업자,1952.0,10.0,충청도,충청도, 천안시 동남구,남자
25736425, 사업자,1970.0,10.0,경기도,경기도, 평택시,여자
25736366, 사업자,1975.0,2.0,경기도,경기도, 평택시,여자
25734940, 사업자,,,서울특별시,서울특별시, 강서구,여자
25695541, 사업자,,,경기도,경기도, 군포시,여자
